# Chl-a and CDOM for the 3320 IOP combinations of the Loisel et al.
# (2023, ESSD 15, 3711-3731) synthetic database, expressed in the
# units of Dutkiewicz et al. (2018) Fig. 10a:
#   Chl (mg m-3)       = aph(440) / 0.05582  (Bricaud et al. 1998)
#   CDOM (mmol C m-3)  = ag(450) / 0.18  (Dutkiewicz et al. 2015 ccdom)
# Written by robust/dutkiewicz2018_fig10.py.
index,aph440,ag440,ag450,Chl,CDOM
1919,0.006615,0.008049,0.00686,0.118506,0.0381111
1920,0.016957,0.023766,0.02074,0.30378,0.115222
1921,0.007806,0.0047,0.004243,0.139842,0.0235722
1922,0.009336,0.001729,0.00143,0.167252,0.00794444
1923,0.010771,0.001697,0.001467,0.19296,0.00815
1924,0.03952,0.035102,0.031578,0.70799,0.175433
1925,0.054068,0.017143,0.015348,0.968613,0.0852667
1926,0.066888,0.031255,0.025594,1.19828,0.142189
1927,0.006006,0.003752,0.003113,0.107596,0.0172944
1928,0.006436,0.002436,0.002073,0.115299,0.0115167
1929,0.008205,0.004179,0.003771,0.14699,0.02095
1930,0.02109,0.017017,0.014909,0.377822,0.0828278
1931,0.013794,0.013771,0.011589,0.247116,0.0643833
1932,0.009015,0.001385,0.001197,0.161501,0.00665
1933,0.016487,0.012982,0.011631,0.29536,0.0646167
1934,0.005574,0.00238,0.002034,0.0998567,0.0113
1935,0.00683,0.009824,0.008604,0.122358,0.0478
1936,0.007865,0.005643,0.004881,0.140899,0.0271167
1937,0.008553,0.005631,0.004809,0.153225,0.0267167
1938,0.007783,0.002967,0.002665,0.13943,0.0148056
1939,0.011106,0.003537,0.003182,0.198961,0.0176778
1940,0.004025,0.007528,0.00661,0.0721068,0.0367222
1941,0.10181,0.021442,0.018415,1.8239,0.102306
1942,0.019934,0.006008,0.004989,0.357112,0.0277167
1943,0.004886,0.008185,0.007001,0.0875313,0.0388944
1944,0.006739,0.010715,0.009464,0.120727,0.0525778
1945,0.009401,0.007183,0.005932,0.168416,0.0329556
1946,0.003809,0.004685,0.003903,0.0682372,0.0216833
1947,0.00698,0.004056,0.003511,0.125045,0.0195056
1948,0.024483,0.010002,0.008203,0.438606,0.0455722
1949,0.062897,0.073933,0.063138,1.12678,0.350767
1950,0.007381,0.0009,0.000795,0.132229,0.00441667
1951,0.015097,0.007386,0.006163,0.270459,0.0342389
1952,0.019005,0.010047,0.008689,0.340469,0.0482722
1953,0.068542,0.010567,0.009234,1.22791,0.0513
1954,0.049319,0.014544,0.012835,0.883536,0.0713056
1955,0.00293,0.006962,0.005725,0.0524901,0.0318056
1956,0.006006,0.004578,0.004084,0.107596,0.0226889
1957,0.008553,0.00902,0.007754,0.153225,0.0430778
1958,0.006951,0.003857,0.003167,0.124525,0.0175944
1959,0.007512,0.007011,0.005946,0.134575,0.0330333
1960,0.009015,0.001202,0.001023,0.161501,0.00568333
1961,0.012768,0.020222,0.017458,0.228735,0.0969889
1962,0.004821,0.00657,0.005611,0.0863669,0.0311722
1963,0.006314,0.00297,0.002453,0.113114,0.0136278
1964,0.024882,0.019417,0.015958,0.445754,0.0886556
1965,0.030722,0.033085,0.028831,0.550376,0.160172
1966,0.004379,0.007403,0.006547,0.0784486,0.0363722
1967,0.007806,0.002444,0.002119,0.139842,0.0117722
1968,0.005166,0.006678,0.00588,0.0925475,0.0326667
1969,0.006314,0.00604,0.005228,0.113114,0.0290444
1970,0.009198,0.004589,0.003899,0.16478,0.0216611
1971,0.008013,0.005587,0.004792,0.143551,0.0266222
1972,0.012224,0.029945,0.026071,0.21899,0.144839
1973,0.005629,0.003966,0.003289,0.100842,0.0182722
1974,0.007215,0.00335,0.002942,0.129255,0.0163444
1975,0.028819,0.019905,0.016372,0.516284,0.0909556
1976,0.002548,0.00365,0.003173,0.0456467,0.0176278
1977,0.003603,0.006487,0.005574,0.0645468,0.0309667
1978,0.006836,0.005041,0.004533,0.122465,0.0251833
1979,0.006836,0.004474,0.003956,0.122465,0.0219778
1980,0.00749,0.011884,0.010627,0.134181,0.0590389
1981,0.008553,0.020055,0.017968,0.153225,0.0998222
1982,0.013218,0.007541,0.006242,0.236797,0.0346778
1983,0.018212,0.018742,0.016902,0.326263,0.0939
1984,0.004689,0.001053,0.000876,0.0840022,0.00486667
1985,0.005166,0.002585,0.002223,0.0925475,0.01235
1986,0.10348,0.052044,0.046131,1.85382,0.256283
1987,0.006836,0.003333,0.002982,0.122465,0.0165667
1988,0.009214,0.002548,0.002195,0.165066,0.0121944
1989,0.016828,0.010981,0.009358,0.301469,0.0519889
1990,0.006996,0.00299,0.002681,0.125331,0.0148944
1991,0.007377,0.002735,0.002244,0.132157,0.0124667
1992,0.027931,0.034316,0.029088,0.500376,0.1616
1993,0.03565,0.020568,0.017772,0.63866,0.0987333
1994,0.004001,0.007555,0.006271,0.0716768,0.0348389
1995,0.006052,0.005874,0.005177,0.10842,0.0287611
1996,0.006845,0.018914,0.015761,0.122626,0.0875611
1997,0.17507,0.015273,0.012798,3.13633,0.0711
1998,0.034072,0.020725,0.017832,0.610391,0.0990667
1999,0.007085,0.008267,0.007238,0.126926,0.0402111
2000,0.007381,0.008737,0.007195,0.132229,0.0399722
2001,0.009736,0.013244,0.011695,0.174418,0.0649722
2002,0.011243,0.004249,0.003494,0.201415,0.0194111
2003,0.020167,0.005964,0.005128,0.361286,0.0284889
2004,0.006615,0.01074,0.009185,0.118506,0.0510278
2005,0.007806,0.010864,0.0089,0.139842,0.0494444
2006,0.015405,0.005667,0.004747,0.275976,0.0263722
2007,0.006052,0.004423,0.003879,0.10842,0.02155
2008,0.006615,0.005058,0.00455,0.118506,0.0252778
2009,0.11423,0.070914,0.060336,2.0464,0.3352
2010,0.050944,0.038287,0.034491,0.912648,0.191617
2011,0.003003,0.003468,0.002893,0.0537979,0.0160722
2012,0.005012,0.001489,0.001293,0.0897886,0.00718333
2013,0.006836,0.010125,0.008816,0.122465,0.0489778
2014,0.007349,0.005932,0.005094,0.131655,0.0283
2015,0.013414,0.010241,0.008476,0.240308,0.0470889
2016,0.00698,0.006581,0.005718,0.125045,0.0317667
2017,0.089186,0.045917,0.03911,1.59774,0.217278
2018,0.003489,0.002551,0.002287,0.0625045,0.0127056
2019,0.006116,0.002409,0.002107,0.109566,0.0117056
2020,0.084766,0.053147,0.043868,1.51856,0.243711
2021,0.006845,0.004281,0.003818,0.122626,0.0212111
2022,0.007291,0.004135,0.003651,0.130616,0.0202833
2023,0.0082,0.01074,0.009356,0.146901,0.0519778
2024,0.001623,0.008864,0.007807,0.0290756,0.0433722
2025,0.007586,0.003511,0.00311,0.135901,0.0172778
2026,0.011524,0.01418,0.012043,0.206449,0.0669056
2027,0.018575,0.015552,0.012991,0.332766,0.0721722
2028,0.00198,0.002191,0.001942,0.0354712,0.0107889
2029,0.008528,0.010481,0.00867,0.152777,0.0481667
2030,0.07983,0.050626,0.042517,1.43013,0.236206
2031,0.017176,0.024562,0.020925,0.307703,0.11625
2032,0.006006,0.005126,0.004396,0.107596,0.0244222
2033,0.006739,0.002127,0.001747,0.120727,0.00970556
2034,0.009997,0.004133,0.003535,0.179094,0.0196389
2035,0.014374,0.02458,0.021762,0.257506,0.1209
2036,0.047366,0.042164,0.035015,0.848549,0.194528
2037,0.00499,0.005655,0.004694,0.0893945,0.0260778
2038,0.00749,0.014054,0.012325,0.134181,0.0684722
2039,0.008603,0.008564,0.0075,0.15412,0.0416667
2040,0.022974,0.014406,0.011985,0.411573,0.0665833
2041,0.006198,0.003942,0.003395,0.111035,0.0188611
2042,0.078351,0.043459,0.036657,1.40364,0.20365
2043,0.025818,0.010535,0.009483,0.462522,0.0526833
2044,0.058815,0.027168,0.022743,1.05365,0.12635
2045,0.00514,0.001476,0.001279,0.0920817,0.00710556
2046,0.006615,0.004191,0.003688,0.118506,0.0204889
2047,0.007126,0.013979,0.012234,0.12766,0.0679667
2048,0.008528,0.005548,0.00484,0.152777,0.0268889
2049,0.009309,0.007558,0.006316,0.166768,0.0350889
2050,0.003728,0.003924,0.003537,0.0667861,0.01965
2051,0.004066,0.015888,0.013368,0.0728413,0.0742667
2052,0.005903,0.002264,0.001878,0.105751,0.0104333
2053,0.012995,0.004803,0.004034,0.232802,0.0224111
2054,0.006836,0.002048,0.001801,0.122465,0.0100056
2055,0.004886,0.006257,0.005302,0.0875313,0.0294556
2056,0.007191,0.00962,0.008505,0.128825,0.04725
2057,0.009535,0.004682,0.003981,0.170817,0.0221167
2058,0.013084,0.004643,0.00417,0.234396,0.0231667
2059,0.03252,0.01577,0.012954,0.582587,0.0719667
2060,0.005272,0.002608,0.00222,0.0944464,0.0123333
2061,0.006829,0.007384,0.00643,0.12234,0.0357222
2062,0.007721,0.006632,0.005982,0.13832,0.0332333
2063,0.01098,0.000763,0.000634,0.196704,0.00352222
2064,0.017502,0.005999,0.005223,0.313544,0.0290167
2065,0.003092,0.003051,0.002599,0.0553923,0.0144389
2066,0.006895,0.002672,0.002221,0.123522,0.0123389
2067,0.008792,0.003806,0.003274,0.157506,0.0181889
2068,0.012202,0.009663,0.008736,0.218595,0.0485333
2069,0.002398,0.001493,0.001232,0.0429595,0.00684444
2070,0.005851,0.001839,0.001597,0.104819,0.00887222
2071,0.007381,0.004856,0.004084,0.132229,0.0226889
2072,0.020808,0.007543,0.006723,0.37277,0.03735
2073,0.004379,0.002732,0.002278,0.0784486,0.0126556
2074,0.006314,0.001543,0.001274,0.113114,0.00707778
2075,0.020734,0.004718,0.004163,0.371444,0.0231278
2076,0.00847,0.011507,0.009633,0.151738,0.0535167
2077,0.024593,0.012261,0.010285,0.440577,0.0571389
2078,0.003603,0.003421,0.002972,0.0645468,0.0165111
2079,0.004845,0.001738,0.001466,0.0867968,0.00814444
2080,0.005818,0.004139,0.003539,0.104228,0.0196611
2081,0.006314,0.011947,0.010196,0.113114,0.0566444
2082,0.007743,0.005464,0.004776,0.138714,0.0265333
2083,0.010754,0.016302,0.013748,0.192655,0.0763778
2084,0.013366,0.013156,0.011714,0.239448,0.0650778
2085,0.016275,0.011748,0.010628,0.291562,0.0590444
2086,0.064028,0.092382,0.083284,1.14704,0.462689
2087,0.006615,0.005169,0.004421,0.118506,0.0245611
2088,0.007215,0.004495,0.003851,0.129255,0.0213944
2089,0.014208,0.018382,0.015742,0.254532,0.0874556
2090,0.029179,0.024003,0.020262,0.522734,0.112567
2091,0.041921,0.008775,0.007237,0.751003,0.0402056
2092,0.006335,0.012935,0.01065,0.11349,0.0591667
2093,0.008553,0.006398,0.005289,0.153225,0.0293833
2094,0.019005,0.019463,0.016578,0.340469,0.0921
2095,0.006951,0.007556,0.006232,0.124525,0.0346222
2096,0.007414,0.013323,0.011915,0.13282,0.0661944
2097,0.05264,0.01956,0.016882,0.943031,0.0937889
2098,0.025818,0.007771,0.006796,0.462522,0.0377556
2099,0.006895,0.004635,0.004179,0.123522,0.0232167
2100,0.007721,0.004663,0.003998,0.13832,0.0222111
2101,0.00847,0.017188,0.014447,0.151738,0.0802611
2102,0.010801,0.037411,0.033243,0.193497,0.184683
2103,0.00499,0.00319,0.002766,0.0893945,0.0153667
2104,0.005272,0.00579,0.005188,0.0944464,0.0288222
2105,0.006314,0.001872,0.001644,0.113114,0.00913333
2106,0.007381,0.005122,0.004287,0.132229,0.0238167
2107,0.006311,0.002587,0.002218,0.11306,0.0123222
2108,0.026399,0.008754,0.007426,0.472931,0.0412556
2109,0.016769,0.003741,0.00309,0.300412,0.0171667
2110,0.012741,0.011793,0.009881,0.228252,0.0548944
2111,0.006436,0.020191,0.017139,0.115299,0.0952167
2112,0.008603,0.006143,0.005083,0.15412,0.0282389
2113,0.011838,0.010573,0.009509,0.212075,0.0528278
2114,0.046879,0.04757,0.042293,0.839824,0.234961
2115,0.00628,0.002552,0.002215,0.112504,0.0123056
2116,0.015777,0.003343,0.002809,0.282641,0.0156056
2117,0.021439,0.012616,0.01044,0.384074,0.058
2118,0.006314,0.002711,0.002447,0.113114,0.0135944
2119,0.009336,0.017007,0.015178,0.167252,0.0843222
2120,0.009154,0.002217,0.001951,0.163991,0.0108389
2121,0.00514,0.011253,0.009759,0.0920817,0.0542167
2122,0.006983,0.003341,0.0028,0.125099,0.0155556
2123,0.008235,0.014763,0.012676,0.147528,0.0704222
2124,0.006335,0.001989,0.001669,0.11349,0.00927222
2125,0.024479,0.018749,0.016679,0.438535,0.0926611
2126,0.004512,0.003932,0.003326,0.0808312,0.0184778
2127,0.006895,0.00518,0.004406,0.123522,0.0244778
2128,0.007263,0.003727,0.00337,0.130115,0.0187222
2129,0.018212,0.005572,0.004682,0.326263,0.0260111
2130,0.004025,0.00279,0.002286,0.0721068,0.0127
2131,0.015957,0.024403,0.020966,0.285865,0.116478
2132,0.009377,0.009546,0.008528,0.167986,0.0473778
2133,0.034079,0.023304,0.02034,0.610516,0.113
2134,0.12991,0.10986,0.097528,2.3273,0.541822
2135,0.008235,0.003923,0.003305,0.147528,0.0183611
2136,0.012695,0.004506,0.004006,0.227427,0.0222556
2137,0.00683,0.005916,0.00485,0.122358,0.0269444
2138,0.057962,0.020879,0.01886,1.03837,0.104778
2139,0.006734,0.009958,0.008974,0.120638,0.0498556
2140,0.015652,0.003703,0.003092,0.280401,0.0171778
2141,0.00653,0.003538,0.002937,0.116983,0.0163167
2142,0.079084,0.066035,0.058301,1.41677,0.323894
2143,0.007721,0.006152,0.00526,0.13832,0.0292222
2144,0.011106,0.005199,0.004363,0.198961,0.0242389
2145,0.006385,0.002513,0.002159,0.114386,0.0119944
2146,0.009309,0.014035,0.011977,0.166768,0.0665389
2147,0.016853,0.019799,0.017576,0.301917,0.0976444
2148,0.038935,0.066836,0.057506,0.69751,0.319478
2149,0.00448,0.005838,0.005256,0.080258,0.0292
2150,0.006615,0.003485,0.003136,0.118506,0.0174222
2151,0.007579,0.004701,0.004114,0.135776,0.0228556
2152,0.006941,0.0068,0.005776,0.124346,0.0320889
2153,0.0218,0.008269,0.007263,0.390541,0.04035
2154,0.008013,0.013404,0.011094,0.143551,0.0616333
2155,0.020964,0.011133,0.009417,0.375564,0.0523167
2156,0.006116,0.001506,0.001272,0.109566,0.00706667
2157,0.006895,0.002632,0.002221,0.123522,0.0123389
2158,0.01267,0.013336,0.01114,0.22698,0.0618889
2159,0.00514,0.004199,0.003556,0.0920817,0.0197556
2160,0.009015,0.01243,0.010678,0.161501,0.0593222
2161,0.006739,0.006969,0.0061,0.120727,0.0338889
2162,0.010159,0.002695,0.002221,0.181996,0.0123389
2163,0.018099,0.026879,0.023729,0.324239,0.131828
2164,0.010144,0.013855,0.011747,0.181727,0.0652611
2165,0.04125,0.009136,0.007854,0.738982,0.0436333
2166,0.005907,0.004412,0.003707,0.105822,0.0205944
2167,0.008579,0.006868,0.006058,0.15369,0.0336556
2168,0.006734,0.006928,0.005761,0.120638,0.0320056
2169,0.090575,0.10938,0.093786,1.62263,0.521033
2170,0.00499,0.008427,0.006962,0.0893945,0.0386778
2171,0.006845,0.002653,0.002318,0.122626,0.0128778
2172,0.006615,0.002631,0.002168,0.118506,0.0120444
2173,0.008293,0.012372,0.010202,0.148567,0.0566778
2174,0.009309,0.010328,0.008812,0.166768,0.0489556
2175,0.051904,0.017326,0.014341,0.929846,0.0796722
2176,0.002347,0.002551,0.002285,0.0420459,0.0126944
2177,0.006042,0.004612,0.004023,0.108241,0.02235
2178,0.005166,0.006327,0.005569,0.0925475,0.0309389
2179,0.006314,0.003565,0.003141,0.113114,0.01745
2180,0.050441,0.11225,0.099294,0.903637,0.551633
2181,0.007865,0.005681,0.00514,0.140899,0.0285556
2182,0.011626,0.007801,0.006456,0.208277,0.0358667
2183,0.00293,0.002077,0.001796,0.0524901,0.00997778
2184,0.008255,0.007149,0.006105,0.147886,0.0339167
2185,0.010348,0.008024,0.007035,0.185382,0.0390833
2186,0.04842,0.016715,0.013876,0.867431,0.0770889
2187,0.005753,0.002446,0.002004,0.103063,0.0111333
2188,0.006829,0.009962,0.008169,0.12234,0.0453833
2189,0.007377,0.003482,0.002861,0.132157,0.0158944
2190,0.073449,0.018562,0.015713,1.31582,0.0872944
2191,0.003477,0.00426,0.003584,0.0622895,0.0199111
2192,0.004646,0.002792,0.002443,0.0832318,0.0135722
2193,0.014918,0.00793,0.00681,0.267252,0.0378333
2194,0.005818,0.001686,0.001484,0.104228,0.00824444
2195,0.007381,0.003585,0.003019,0.132229,0.0167722
2196,0.008255,0.009366,0.00784,0.147886,0.0435556
2197,0.011626,0.006073,0.005381,0.208277,0.0298944
2198,0.018007,0.009666,0.008675,0.32259,0.0481944
2199,0.006311,0.004757,0.00421,0.11306,0.0233889
2200,0.026399,0.00764,0.006773,0.472931,0.0376278
2201,0.034134,0.005828,0.004955,0.611501,0.0275278
2202,0.006829,0.002944,0.002477,0.12234,0.0137611
2203,0.009015,0.004501,0.003747,0.161501,0.0208167
2204,0.011926,0.00601,0.005428,0.213651,0.0301556
2205,0.006845,0.010932,0.009694,0.122626,0.0538556
2206,0.007946,0.004791,0.004137,0.14235,0.0229833
2207,0.016487,0.025753,0.022437,0.29536,0.12465
2208,0.016487,0.004259,0.003703,0.29536,0.0205722
2209,0.006006,0.013486,0.011794,0.107596,0.0655222
2210,0.006836,0.005809,0.005222,0.122465,0.0290111
2211,0.00698,0.003693,0.003097,0.125045,0.0172056
2212,0.006615,0.005501,0.004781,0.118506,0.0265611
2213,0.00749,0.004212,0.003563,0.134181,0.0197944
2214,0.022938,0.011675,0.009998,0.410928,0.0555444
2215,0.006951,0.008691,0.007824,0.124525,0.0434667
2216,0.006845,0.008986,0.007884,0.122626,0.0438
2217,0.008541,0.00257,0.002111,0.15301,0.0117278
2218,0.030568,0.007881,0.006497,0.547617,0.0360944
2219,0.010229,0.003919,0.003245,0.18325,0.0180278
2220,0.057709,0.013434,0.011907,1.03384,0.06615
2221,0.004485,0.003739,0.003085,0.0803475,0.0171389
2222,0.002516,0.005671,0.004941,0.0450735,0.02745
2223,0.003614,0.002248,0.001912,0.0647438,0.0106222
2224,0.004886,0.002742,0.002345,0.0875313,0.0130278
2225,0.005903,0.013337,0.011106,0.105751,0.0617
2226,0.006951,0.009102,0.007483,0.124525,0.0415722
2227,0.006895,0.012424,0.011157,0.123522,0.0619833
2228,0.007805,0.004078,0.003376,0.139824,0.0187556
2229,0.038935,0.064032,0.05477,0.69751,0.304278
2230,0.012501,0.006208,0.005509,0.223952,0.0306056
2231,0.006836,0.005691,0.005037,0.122465,0.0279833
2232,0.012457,0.008383,0.007393,0.223164,0.0410722
2233,0.00748,0.003117,0.002628,0.134002,0.0146
2234,0.008603,0.007006,0.005972,0.15412,0.0331778
2235,0.00198,0.001611,0.001375,0.0354712,0.00763889
2236,0.006052,0.006562,0.00539,0.10842,0.0299444
2237,0.006615,0.002311,0.001973,0.118506,0.0109611
2238,0.013084,0.003952,0.00354,0.234396,0.0196667
2239,0.019376,0.006299,0.005605,0.347116,0.0311389
2240,0.060146,0.017311,0.015504,1.0775,0.0861333
2241,0.003489,0.001706,0.001521,0.0625045,0.00845
2242,0.005326,0.002928,0.002477,0.0954138,0.0137611
2243,0.010348,0.005631,0.004626,0.185382,0.0257
2244,0.007806,0.00192,0.00163,0.139842,0.00905556
2245,0.009159,0.003561,0.003105,0.164081,0.01725
2246,0.006311,0.001168,0.00104,0.11306,0.00577778
2247,0.008512,0.002017,0.001756,0.15249,0.00975556
2248,0.016863,0.014352,0.011988,0.302096,0.0666
2249,0.004001,0.001551,0.001348,0.0716768,0.00748889
2250,0.005851,0.004223,0.003543,0.104819,0.0196833
2251,0.003092,0.001681,0.001476,0.0553923,0.0082
2252,0.007326,0.009654,0.008193,0.131243,0.0455167
2253,0.043597,0.004474,0.003705,0.781028,0.0205833
2254,0.010862,0.006312,0.005369,0.19459,0.0298278
2255,0.009021,0.006587,0.005836,0.161609,0.0324222
2256,0.010574,0.021569,0.018601,0.18943,0.103339
2257,0.00683,0.009787,0.008756,0.122358,0.0486444
2258,0.011526,0.012577,0.011231,0.206485,0.0623944
2259,0.005629,0.003388,0.003046,0.100842,0.0169222
2260,0.006311,0.051,0.045782,0.11306,0.254344
2261,0.005255,0.003981,0.003384,0.0941419,0.0188
2262,0.027272,0.031898,0.027699,0.48857,0.153883
2263,0.006845,0.017174,0.014578,0.122626,0.0809889
2264,0.023242,0.011474,0.00953,0.416374,0.0529444
2265,0.085998,0.052108,0.046376,1.54063,0.257644
2266,0.00653,0.005152,0.004319,0.116983,0.0239944
2267,0.006647,0.003998,0.003281,0.119079,0.0182278
2268,0.007356,0.002759,0.002309,0.131781,0.0128278
2269,0.006198,0.008034,0.00662,0.111035,0.0367778
2270,0.006734,0.004895,0.004114,0.120638,0.0228556
2271,0.006314,0.001331,0.001174,0.113114,0.00652222
2272,0.01072,0.007243,0.006099,0.192046,0.0338833
2273,0.00429,0.007768,0.006558,0.0768542,0.0364333
2274,0.006941,0.004633,0.00388,0.124346,0.0215556
2275,0.021359,0.017415,0.014623,0.382641,0.0812389
2276,0.075514,0.057189,0.047644,1.35281,0.264689
2277,0.052869,0.023459,0.020562,0.947134,0.114233
2278,0.006734,0.001265,0.001088,0.120638,0.00604444
2279,0.011472,0.005483,0.004592,0.205518,0.0255111
2280,0.005298,0.003718,0.003177,0.0949122,0.01765
2281,0.033215,0.006426,0.005285,0.595038,0.0293611
2282,0.006996,0.001432,0.001273,0.125331,0.00707222
2283,0.007291,0.009271,0.007661,0.130616,0.0425611
2284,0.003489,0.004027,0.00338,0.0625045,0.0187778
2285,0.00698,0.003103,0.002729,0.125045,0.0151611
2286,0.007946,0.001821,0.001548,0.14235,0.0086
2287,0.080628,0.048838,0.041386,1.44443,0.229922
2288,0.002398,0.004822,0.004166,0.0429595,0.0231444
2289,0.02854,0.031454,0.028095,0.511286,0.156083
2290,0.006615,0.003381,0.002896,0.118506,0.0160889
2291,0.00748,0.005355,0.004398,0.134002,0.0244333
2292,0.005012,0.005718,0.00495,0.0897886,0.0275
2293,0.006739,0.004329,0.003692,0.120727,0.0205111
2294,0.010305,0.008096,0.007244,0.184611,0.0402444
2295,0.006951,0.019413,0.017218,0.124525,0.0956556
2296,0.083383,0.037717,0.033576,1.49378,0.186533
2297,0.004136,0.008434,0.007604,0.0740953,0.0422444
2298,0.3527,0.063357,0.05428,6.31852,0.301556
2299,0.006198,0.009065,0.007982,0.111035,0.0443444
2300,0.006836,0.003124,0.002762,0.122465,0.0153444
2301,0.011838,0.019365,0.016905,0.212075,0.0939167
2302,0.00267,0.001631,0.001457,0.0478323,0.00809444
2303,0.006311,0.006675,0.005466,0.11306,0.0303667
2304,0.10181,0.043373,0.037281,1.8239,0.207117
2305,0.03952,0.016389,0.014265,0.70799,0.07925
2306,0.003061,0.006053,0.005342,0.054837,0.0296778
2307,0.008221,0.008618,0.007519,0.147277,0.0417722
2308,0.013717,0.008148,0.007085,0.245736,0.0393611
2309,0.20268,0.13665,0.12058,3.63096,0.669889
2310,0.015157,0.017628,0.014539,0.271534,0.0807722
2311,0.023242,0.021435,0.018457,0.416374,0.102539
2312,0.075514,0.058262,0.049602,1.35281,0.275567
2313,0.006739,0.005193,0.004697,0.120727,0.0260944
2314,0.009865,0.001942,0.001657,0.176729,0.00920556
2315,0.0268,0.019645,0.016446,0.480115,0.0913667
2316,0.006314,0.011076,0.009385,0.113114,0.0521389
2317,0.008603,0.004611,0.003958,0.15412,0.0219889
2318,0.001732,0.001148,0.000956,0.0310283,0.00531111
2319,0.007512,0.00528,0.004339,0.134575,0.0241056
2320,0.046712,0.035891,0.032346,0.836833,0.1797
2321,0.009418,0.009699,0.008505,0.168721,0.04725
2322,0.003752,0.004124,0.003446,0.0672161,0.0191444
2323,0.00429,0.002718,0.00239,0.0768542,0.0132778
2324,0.00847,0.017776,0.01606,0.151738,0.0892222
2325,0.091523,0.016303,0.014614,1.63961,0.0811889
2326,0.003491,0.00118,0.001033,0.0625403,0.00573889
2327,0.006845,0.029257,0.025676,0.122626,0.142644
2328,0.007806,0.007382,0.006668,0.139842,0.0370444
2329,0.058815,0.059322,0.052813,1.05365,0.293406
2330,0.006615,0.002841,0.002459,0.118506,0.0136611
2331,0.11654,0.058252,0.051493,2.08778,0.286072
2332,0.00356,0.00646,0.005651,0.0637764,0.0313944
2333,0.010741,0.006744,0.005652,0.192422,0.0314
2334,0.0141,0.03112,0.026304,0.252598,0.146133
2335,0.015417,0.009443,0.007955,0.276191,0.0441944
2336,0.00499,0.00285,0.002463,0.0893945,0.0136833
2337,0.006951,0.005548,0.004579,0.124525,0.0254389
2338,0.007806,0.001254,0.001028,0.139842,0.00571111
2339,0.009309,0.012442,0.010256,0.166768,0.0569778
2340,0.006314,0.003323,0.002871,0.113114,0.01595
2341,0.018629,0.005778,0.004776,0.333733,0.0265333
2342,0.006845,0.003745,0.00326,0.122626,0.0181111
2343,0.1789,0.3131,0.27326,3.20494,1.51811
2344,0.007594,0.004552,0.003878,0.136044,0.0215444
2345,0.011378,0.004849,0.004149,0.203834,0.02305
2346,0.00683,0.00131,0.001089,0.122358,0.00605
2347,0.006951,0.003045,0.002678,0.124525,0.0148778
2348,0.005851,0.004411,0.003735,0.104819,0.02075
2349,0.006314,0.002506,0.002135,0.113114,0.0118611
2350,0.021126,0.008579,0.007269,0.378467,0.0403833
2351,0.029888,0.013236,0.011611,0.535435,0.0645056
2352,0.033563,0.020435,0.017887,0.601272,0.0993722
2353,0.00514,0.004398,0.003906,0.0920817,0.0217
2354,0.033624,0.10757,0.091356,0.602365,0.507533
2355,0.006615,0.003343,0.002995,0.118506,0.0166389
2356,0.007235,0.002423,0.00213,0.129613,0.0118333
2357,0.009379,0.002876,0.002511,0.168022,0.01395
2358,0.01033,0.009509,0.008155,0.185059,0.0453056
2359,0.006941,0.003814,0.003125,0.124346,0.0173611
2360,0.056064,0.041998,0.037894,1.00437,0.210522
2361,0.006241,0.007087,0.005974,0.111806,0.0331889
2362,0.006996,0.010175,0.00841,0.125331,0.0467222
2363,0.007508,0.008697,0.007216,0.134504,0.0400889
2364,0.00683,0.004278,0.003825,0.122358,0.02125
2365,0.029888,0.045225,0.037079,0.535435,0.205994
2366,0.01574,0.010584,0.008705,0.281978,0.0483611
2367,0.048299,0.030065,0.026031,0.865263,0.144617
2368,0.017389,0.010332,0.008565,0.311519,0.0475833
2369,0.006314,0.002456,0.002038,0.113114,0.0113222
2370,0.008837,0.004638,0.004051,0.158312,0.0225056
2371,0.003491,0.010742,0.009125,0.0625403,0.0506944
2372,0.006845,0.003892,0.00323,0.122626,0.0179444
2373,0.007191,0.002444,0.002207,0.128825,0.0122611
2374,0.01003,0.007764,0.006972,0.179685,0.0387333
2375,0.006752,0.003975,0.003464,0.12096,0.0192444
2376,0.006436,0.002288,0.002028,0.115299,0.0112667
2377,0.018641,0.034983,0.031186,0.333948,0.173256
2378,0.006739,0.007798,0.007032,0.120727,0.0390667
2379,0.036489,0.027641,0.023129,0.65369,0.128494
2380,0.009607,0.004385,0.00384,0.172107,0.0213333
2381,0.013073,0.017368,0.014482,0.234199,0.0804556
2382,0.002761,0.001484,0.001319,0.0494626,0.00732778
2383,0.00483,0.009301,0.007865,0.0865281,0.0436944
2384,0.006845,0.001147,0.000951,0.122626,0.00528333
2385,0.007381,0.015561,0.013054,0.132229,0.0725222
2386,0.006314,0.003028,0.002678,0.113114,0.0148778
2387,0.004966,0.005779,0.004848,0.0889645,0.0269333
2388,0.02107,0.011228,0.009801,0.377463,0.05445
2389,0.015336,0.008986,0.007841,0.27474,0.0435611
2390,0.005166,0.005211,0.004591,0.0925475,0.0255056
2391,0.006615,0.006247,0.005465,0.118506,0.0303611
2392,0.00816,0.018429,0.016531,0.146184,0.0918389
2393,0.011848,0.007647,0.006614,0.212254,0.0367444
2394,0.002388,0.002719,0.002351,0.0427804,0.0130611
