# Joint PDF of model "actual" Chl-a vs CDOM, digitized from Fig. 10a of
# Dutkiewicz et al. (2018), Biogeosciences 15, 613-630,
# doi:10.5194/bg-15-613-2018, by robust/dutkiewicz2018_fig10.py.
# Bin centres on a regular log10 grid (40 bins per decade).
# count    : mean per-native-bin sample count from the colorbar (relative density)
# fraction : count normalized to sum to 1 over all listed bins
# CDOM in mmol C m-3; Chl in mg m-3.
log10_CDOM,log10_Chl,CDOM,Chl,count,fraction
-0.3125,-0.3125,0.486968,0.486968,98.4692,2.769611e-05
-0.3125,-0.2875,0.486968,0.515822,131.63,3.702316e-05
-0.3125,-0.2625,0.486968,0.546387,227.973,6.412119e-05
-0.3125,-0.2375,0.486968,0.578762,320.046,9.001821e-05
-0.3125,-0.2125,0.486968,0.613056,502.071,1.412158e-04
-0.3125,-0.1875,0.486968,0.649382,613.384,1.725245e-04
-0.3125,-0.1625,0.486968,0.68786,769.189,2.163473e-04
-0.3125,-0.1375,0.486968,0.728618,904.272,2.543415e-04
-0.3125,-0.1125,0.486968,0.771792,823.643,2.316633e-04
-0.3125,-0.0875,0.486968,0.817523,752.89,2.117627e-04
-0.3125,-0.0625,0.486968,0.865964,667.214,1.876652e-04
-0.3125,-0.0375,0.486968,0.917276,707.795,1.990792e-04
-0.3125,-0.0125,0.486968,0.971628,648.509,1.824038e-04
-0.3125,0.0125,0.486968,1.0292,617.687,1.737348e-04
-0.3125,0.0375,0.486968,1.09018,652.863,1.836286e-04
-0.3125,0.0625,0.486968,1.15478,673.02,1.892981e-04
-0.3125,0.0875,0.486968,1.22321,673.02,1.892981e-04
-0.3125,0.1125,0.486968,1.29569,729.657,2.052281e-04
-0.3125,0.1375,0.486968,1.37246,649.171,1.825903e-04
-0.3125,0.1625,0.486968,1.45378,648.509,1.824038e-04
-0.3125,0.1875,0.486968,1.53993,648.509,1.824038e-04
-0.3125,0.2125,0.486968,1.63117,607.456,1.708572e-04
-0.3125,0.2375,0.486968,1.72783,525.634,1.478434e-04
-0.3125,0.2625,0.486968,1.83021,491.077,1.381236e-04
-0.3125,0.2875,0.486968,1.93865,402.964,1.133402e-04
-0.3125,0.3125,0.486968,2.05353,365.753,1.028741e-04
-0.3125,0.3375,0.486968,2.1752,337.659,9.497226e-05
-0.3125,0.3625,0.486968,2.30409,296.305,8.334074e-05
-0.3125,0.3875,0.486968,2.44062,261.305,7.349626e-05
-0.3125,0.4125,0.486968,2.58523,241.583,6.794929e-05
-0.3125,0.4375,0.486968,2.73842,193.499,5.442474e-05
-0.3125,0.4625,0.486968,2.90068,182.461,5.132012e-05
-0.3125,0.4875,0.486968,3.07256,188.731,5.308372e-05
-0.3125,0.5125,0.486968,3.25462,165.348,4.650696e-05
-0.3125,0.5375,0.486968,3.44747,155.895,4.384806e-05
-0.3125,0.5625,0.486968,3.65174,120.322,3.384246e-05
-0.3125,0.5875,0.486968,3.86812,113.954,3.205153e-05
-0.3125,0.6125,0.486968,4.09732,98.7718,2.778123e-05
-0.3125,0.6375,0.486968,4.3401,93.3149,2.624638e-05
-0.3125,0.6625,0.486968,4.59727,82.3898,2.317351e-05
-0.3125,0.6875,0.486968,4.86968,77.983,2.193402e-05
-0.3125,0.7125,0.486968,5.15822,68.9891,1.940433e-05
-0.3125,0.7375,0.486968,5.46387,61.1961,1.721243e-05
-0.3125,0.7625,0.486968,5.78762,47.0537,1.323463e-05
-0.3125,0.7875,0.486968,6.13056,43.3049,1.218023e-05
-0.3125,0.8125,0.486968,6.49382,33.0561,9.297580e-06
-0.3125,0.8375,0.486968,6.8786,28.0745,7.896422e-06
-0.3125,0.8625,0.486968,7.28618,23.868,6.713264e-06
-0.3125,0.8875,0.486968,7.71792,15.3146,4.307498e-06
-0.3125,0.9125,0.486968,8.17523,11.9639,3.365047e-06
-0.3125,0.9375,0.486968,8.65964,11.503,3.235407e-06
-0.3125,0.9625,0.486968,9.17276,10.0228,2.819068e-06
-0.3125,0.9875,0.486968,9.71628,4.86228,1.367598e-06
-0.3125,1.0125,0.486968,10.292,1.5759,4.432476e-07
-0.3125,1.0375,0.486968,10.9018,2.55226,7.178656e-07
-0.3125,1.0625,0.486968,11.5478,1.30152,3.660733e-07
-0.3125,1.0875,0.486968,12.2321,0.400952,1.127745e-07
-0.3125,1.1125,0.486968,12.9569,0.109351,3.075668e-08
-0.3125,1.1375,0.486968,13.7246,0.331823,9.333062e-08
-0.3125,1.1625,0.486968,14.5378,0.582027,1.637049e-07
-0.2875,-1.7375,0.515822,0.0183021,0.109351,3.075668e-08
-0.2875,-1.7125,0.515822,0.0193865,0.218701,6.151337e-08
-0.2875,-1.6875,0.515822,0.0205353,0.546753,1.537834e-07
-0.2875,-1.6625,0.515822,0.021752,0.218701,6.151337e-08
-0.2875,-1.6375,0.515822,0.0230409,0.3733,1.049970e-07
-0.2875,-1.6125,0.515822,0.0244062,0.962285,2.706588e-07
-0.2875,-1.5875,0.515822,0.0258523,0.267301,7.518300e-08
-0.2875,-1.5625,0.515822,0.0273842,0.328052,9.227005e-08
-0.2875,-1.5125,0.515822,0.0307256,0.51551,1.449958e-07
-0.2875,-1.4875,0.515822,0.0325462,0.555165,1.561493e-07
-0.2875,-1.4125,0.515822,0.0386812,0.962285,2.706588e-07
-0.2875,-1.3875,0.515822,0.0409732,0.935555,2.631405e-07
-0.2875,-1.3625,0.515822,0.043401,1.20286,3.383235e-07
-0.2875,-1.3375,0.515822,0.0459727,1.08013,3.038048e-07
-0.2875,-1.3125,0.515822,0.0486968,1.8612,5.234933e-07
-0.2875,-1.2875,0.515822,0.0515822,2.41325,6.787660e-07
-0.2875,-1.2625,0.515822,0.0546387,0.622167,1.749949e-07
-0.2875,-1.2375,0.515822,0.0578762,0.866408,2.436918e-07
-0.2875,-1.2125,0.515822,0.0613056,0.380533,1.070312e-07
-0.2875,-1.1875,0.515822,0.0649382,0.84823,2.385787e-07
-0.2875,-1.1625,0.515822,0.068786,0.374919,1.054523e-07
-0.2875,-1.1375,0.515822,0.0728618,1.78915,5.032282e-07
-0.2875,-1.1125,0.515822,0.0771792,1.22161,3.435985e-07
-0.2875,-1.0875,0.515822,0.0817523,0.721714,2.029941e-07
-0.2875,-1.0375,0.515822,0.0917276,0.224634,6.318196e-08
-0.2875,-1.0125,0.515822,0.0971628,1.11094,3.124697e-07
-0.2875,-0.9875,0.515822,0.10292,1.21537,3.418431e-07
-0.2875,-0.9625,0.515822,0.109018,0.536432,1.508803e-07
-0.2875,-0.9125,0.515822,0.122321,0.962285,2.706588e-07
-0.2875,-0.8875,0.515822,0.129569,2.28223,6.419152e-07
-0.2875,-0.8625,0.515822,0.137246,1.89611,5.333120e-07
-0.2875,-0.8375,0.515822,0.145378,1.65191,4.646285e-07
-0.2875,-0.8125,0.515822,0.153993,0.721714,2.029941e-07
-0.2875,-0.7875,0.515822,0.163117,0.799409,2.248470e-07
-0.2875,-0.7625,0.515822,0.172783,1.63691,4.604079e-07
-0.2875,-0.7375,0.515822,0.183021,0.721714,2.029941e-07
-0.2875,-0.6875,0.515822,0.205353,0.433028,1.217965e-07
-0.2875,-0.6125,0.515822,0.244062,0.3733,1.049970e-07
-0.2875,-0.5875,0.515822,0.258523,0.693956,1.951866e-07
-0.2875,-0.5625,0.515822,0.273842,0.437402,1.230267e-07
-0.2875,-0.5375,0.515822,0.290068,1.72644,4.855904e-07
-0.2875,-0.5125,0.515822,0.307256,1.18741,3.339791e-07
-0.2875,-0.4875,0.515822,0.325462,1.20286,3.383235e-07
-0.2875,-0.4625,0.515822,0.344747,2.98627,8.399391e-07
-0.2875,-0.4375,0.515822,0.365174,4.26367,1.199229e-06
-0.2875,-0.4125,0.515822,0.386812,10.5605,2.970324e-06
-0.2875,-0.3875,0.515822,0.409732,14.7272,4.142277e-06
-0.2875,-0.3625,0.515822,0.43401,19.9175,5.602130e-06
-0.2875,-0.3375,0.515822,0.459727,27.4849,7.730582e-06
-0.2875,-0.3125,0.515822,0.486968,38.7137,1.088888e-05
-0.2875,-0.2875,0.515822,0.515822,54.6129,1.536080e-05
-0.2875,-0.2625,0.515822,0.546387,90.7709,2.553083e-05
-0.2875,-0.2375,0.515822,0.578762,128.087,3.602661e-05
-0.2875,-0.2125,0.515822,0.613056,205.636,5.783868e-05
-0.2875,-0.1875,0.515822,0.649382,303.591,8.539004e-05
-0.2875,-0.1625,0.515822,0.68786,437.33,1.230062e-04
-0.2875,-0.1375,0.515822,0.728618,626.466,1.762041e-04
-0.2875,-0.1125,0.515822,0.771792,697.306,1.961290e-04
-0.2875,-0.0875,0.515822,0.817523,610.909,1.718284e-04
-0.2875,-0.0625,0.515822,0.865964,585.622,1.647160e-04
-0.2875,-0.0375,0.515822,0.917276,556.925,1.566444e-04
-0.2875,-0.0125,0.515822,0.971628,504.02,1.417641e-04
-0.2875,0.0125,0.515822,1.0292,480.008,1.350101e-04
-0.2875,0.0375,0.515822,1.09018,480.008,1.350101e-04
-0.2875,0.0625,0.515822,1.15478,480.008,1.350101e-04
-0.2875,0.0875,0.515822,1.22321,480.008,1.350101e-04
-0.2875,0.1125,0.515822,1.29569,480.008,1.350101e-04
-0.2875,0.1375,0.515822,1.37246,480.008,1.350101e-04
-0.2875,0.1625,0.515822,1.45378,480.008,1.350101e-04
-0.2875,0.1875,0.515822,1.53993,480.008,1.350101e-04
-0.2875,0.2125,0.515822,1.63117,401.833,1.130221e-04
-0.2875,0.2375,0.515822,1.72783,399.356,1.123256e-04
-0.2875,0.2625,0.515822,1.83021,399.356,1.123256e-04
-0.2875,0.2875,0.515822,1.93865,356.682,1.003228e-04
-0.2875,0.3125,0.515822,2.05353,299.491,8.423688e-05
-0.2875,0.3375,0.515822,2.1752,288.216,8.106556e-05
-0.2875,0.3625,0.515822,2.30409,231.455,6.510054e-05
-0.2875,0.3875,0.515822,2.44062,227.863,6.409033e-05
-0.2875,0.4125,0.515822,2.58523,208.26,5.857656e-05
-0.2875,0.4375,0.515822,2.73842,177.965,5.005571e-05
-0.2875,0.4625,0.515822,2.90068,162.452,4.569243e-05
-0.2875,0.4875,0.515822,3.07256,164.935,4.639064e-05
-0.2875,0.5125,0.515822,3.25462,142.828,4.017282e-05
-0.2875,0.5375,0.515822,3.44747,124.268,3.495256e-05
-0.2875,0.5625,0.515822,3.65174,109.813,3.088661e-05
-0.2875,0.5875,0.515822,3.86812,105.768,2.974893e-05
-0.2875,0.6125,0.515822,4.09732,100.791,2.834923e-05
-0.2875,0.6375,0.515822,4.3401,78.1666,2.198567e-05
-0.2875,0.6625,0.515822,4.59727,72.8011,2.047652e-05
-0.2875,0.6875,0.515822,4.86968,68.5932,1.929298e-05
-0.2875,0.7125,0.515822,5.15822,55.8847,1.571851e-05
-0.2875,0.7375,0.515822,5.46387,62.3809,1.754567e-05
-0.2875,0.7625,0.515822,5.78762,49.0124,1.378555e-05
-0.2875,0.7875,0.515822,6.13056,37.9823,1.068317e-05
-0.2875,0.8125,0.515822,6.49382,37.034,1.041644e-05
-0.2875,0.8375,0.515822,6.8786,22.2187,6.249378e-06
-0.2875,0.8625,0.515822,7.28618,14.8562,4.178567e-06
-0.2875,0.8875,0.515822,7.71792,15.3039,4.304478e-06
-0.2875,0.9125,0.515822,8.17523,13.1999,3.712685e-06
-0.2875,0.9375,0.515822,8.65964,6.97056,1.960586e-06
-0.2875,0.9625,0.515822,9.17276,4.16329,1.170995e-06
-0.2875,0.9875,0.515822,9.71628,3.40308,9.571741e-07
-0.2875,1.0125,0.515822,10.292,1.45128,4.081971e-07
-0.2875,1.0375,0.515822,10.9018,0.218701,6.151337e-08
-0.2875,1.0625,0.515822,11.5478,0.874805,2.460535e-07
-0.2875,1.0875,0.515822,12.2321,1.20286,3.383235e-07
-0.2875,1.1125,0.515822,12.9569,0.400952,1.127745e-07
-0.2875,1.1875,0.515822,15.3993,0.437402,1.230267e-07
-0.2875,1.2125,0.515822,16.3117,0.171837,4.833193e-08
-0.2625,-1.7375,0.546387,0.0183021,0.116405,3.274099e-08
-0.2625,-1.7125,0.546387,0.0193865,0.240571,6.766470e-08
-0.2625,-1.6875,0.546387,0.0205353,0.668254,1.879575e-07
-0.2625,-1.6125,0.546387,0.0244062,0.51551,1.449958e-07
-0.2625,-1.5875,0.546387,0.0258523,0.133651,3.759150e-08
-0.2625,-1.5625,0.546387,0.0273842,0.3733,1.049970e-07
-0.2625,-1.4875,0.546387,0.0325462,0.470683,1.323875e-07
-0.2625,-1.4625,0.546387,0.0344747,0.546753,1.537834e-07
-0.2625,-1.4125,0.546387,0.0386812,0.51551,1.449958e-07
-0.2625,-1.3875,0.546387,0.0409732,0.144343,4.059882e-08
-0.2625,-1.3625,0.546387,0.043401,1.20286,3.383235e-07
-0.2625,-1.3375,0.546387,0.0459727,0.596914,1.678921e-07
-0.2625,-1.3125,0.546387,0.0486968,0.929414,2.614132e-07
-0.2625,-1.2875,0.546387,0.0515822,0.429104,1.206928e-07
-0.2625,-1.2625,0.546387,0.0546387,1.27633,3.589890e-07
-0.2625,-1.2375,0.546387,0.0578762,0.708836,1.993719e-07
-0.2625,-1.2125,0.546387,0.0613056,1.06772,3.003155e-07
-0.2625,-1.1875,0.546387,0.0649382,1.63013,4.585014e-07
-0.2625,-1.1625,0.546387,0.068786,0.109351,3.075668e-08
-0.2625,-1.1375,0.546387,0.0728618,1.03598,2.913868e-07
-0.2625,-1.1125,0.546387,0.0771792,1.18507,3.333213e-07
-0.2625,-1.0875,0.546387,0.0817523,0.927751,2.609455e-07
-0.2625,-1.0625,0.546387,0.0865964,0.187946,5.286305e-08
-0.2625,-1.0375,0.546387,0.0917276,0.762528,2.144738e-07
-0.2625,-1.0125,0.546387,0.0971628,0.929414,2.614132e-07
-0.2625,-0.9875,0.546387,0.10292,1.2404,3.488822e-07
-0.2625,-0.9625,0.546387,0.109018,1.4746,4.147554e-07
-0.2625,-0.9375,0.546387,0.115478,0.601428,1.691618e-07
-0.2625,-0.9125,0.546387,0.122321,0.693956,1.951866e-07
-0.2625,-0.8875,0.546387,0.129569,0.144343,4.059882e-08
-0.2625,-0.8625,0.546387,0.137246,1.04765,2.946689e-07
-0.2625,-0.8375,0.546387,0.145378,0.668254,1.879575e-07
-0.2625,-0.8125,0.546387,0.153993,0.109351,3.075668e-08
-0.2625,-0.7875,0.546387,0.163117,0.481143,1.353294e-07
-0.2625,-0.7625,0.546387,0.172783,1.20286,3.383235e-07
-0.2625,-0.7375,0.546387,0.183021,0.668254,1.879575e-07
-0.2625,-0.7125,0.546387,0.193865,0.109351,3.075668e-08
-0.2625,-0.5875,0.546387,0.258523,0.116405,3.274099e-08
-0.2625,-0.5625,0.546387,0.273842,0.51551,1.449958e-07
-0.2625,-0.5375,0.546387,0.290068,0.3733,1.049970e-07
-0.2625,-0.5125,0.546387,0.307256,0.240571,6.766470e-08
-0.2625,-0.4875,0.546387,0.325462,0.668254,1.879575e-07
-0.2625,-0.4625,0.546387,0.344747,1.04356,2.935182e-07
-0.2625,-0.4375,0.546387,0.365174,1.27161,3.576619e-07
-0.2625,-0.4125,0.546387,0.386812,3.10019,8.719806e-07
-0.2625,-0.3875,0.546387,0.409732,7.50797,2.111741e-06
-0.2625,-0.3625,0.546387,0.43401,11.8212,3.324921e-06
-0.2625,-0.3375,0.546387,0.459727,14.1519,3.980471e-06
-0.2625,-0.3125,0.546387,0.486968,16.7116,4.700412e-06
-0.2625,-0.2875,0.546387,0.515822,27.7863,7.815359e-06
-0.2625,-0.2625,0.546387,0.546387,49.3133,1.387019e-05
-0.2625,-0.2375,0.546387,0.578762,64.4195,1.811906e-05
-0.2625,-0.2125,0.546387,0.613056,94.6274,2.661554e-05
-0.2625,-0.1875,0.546387,0.649382,138.232,3.888015e-05
-0.2625,-0.1625,0.546387,0.68786,232.375,6.535931e-05
-0.2625,-0.1375,0.546387,0.728618,362.137,1.018570e-04
-0.2625,-0.1125,0.546387,0.771792,503.897,1.417294e-04
-0.2625,-0.0875,0.546387,0.817523,490.118,1.378537e-04
-0.2625,-0.0625,0.546387,0.865964,480.008,1.350101e-04
-0.2625,-0.0375,0.546387,0.917276,480.008,1.350101e-04
-0.2625,-0.0125,0.546387,0.971628,456.889,1.285076e-04
-0.2625,0.0125,0.546387,1.0292,404.36,1.137330e-04
-0.2625,0.0375,0.546387,1.09018,390.366,1.097969e-04
-0.2625,0.0625,0.546387,1.15478,366.647,1.031256e-04
-0.2625,0.0875,0.546387,1.22321,384.914,1.082636e-04
-0.2625,0.1125,0.546387,1.29569,399.356,1.123256e-04
-0.2625,0.1375,0.546387,1.37246,375.924,1.057349e-04
-0.2625,0.1625,0.546387,1.45378,399.356,1.123256e-04
-0.2625,0.1875,0.546387,1.53993,379.463,1.067302e-04
-0.2625,0.2125,0.546387,1.63117,361.295,1.016201e-04
-0.2625,0.2375,0.546387,1.72783,332.066,9.339911e-05
-0.2625,0.2625,0.546387,1.83021,331.757,9.331222e-05
-0.2625,0.2875,0.546387,1.93865,310.349,8.729095e-05
-0.2625,0.3125,0.546387,2.05353,273.109,7.681641e-05
-0.2625,0.3375,0.546387,2.1752,240.524,6.765135e-05
-0.2625,0.3625,0.546387,2.30409,220.61,6.205038e-05
-0.2625,0.3875,0.546387,2.44062,193.382,5.439186e-05
-0.2625,0.4125,0.546387,2.58523,172.641,4.855815e-05
-0.2625,0.4375,0.546387,2.73842,162.452,4.569243e-05
-0.2625,0.4625,0.546387,2.90068,152.523,4.289961e-05
-0.2625,0.4875,0.546387,3.07256,152.571,4.291310e-05
-0.2625,0.5125,0.546387,3.25462,130.82,3.679542e-05
-0.2625,0.5375,0.546387,3.44747,123.601,3.476482e-05
-0.2625,0.5625,0.546387,3.65174,106.956,3.008309e-05
-0.2625,0.5875,0.546387,3.86812,106.963,3.008519e-05
-0.2625,0.6125,0.546387,4.09732,91.4454,2.572053e-05
-0.2625,0.6375,0.546387,4.3401,85.3445,2.400457e-05
-0.2625,0.6625,0.546387,4.59727,64.9882,1.827900e-05
-0.2625,0.6875,0.546387,4.86968,61.2246,1.722045e-05
-0.2625,0.7125,0.546387,5.15822,48.2597,1.357385e-05
-0.2625,0.7375,0.546387,5.46387,55.2479,1.553941e-05
-0.2625,0.7625,0.546387,5.78762,42.2773,1.189120e-05
-0.2625,0.7875,0.546387,6.13056,34.407,9.677552e-06
-0.2625,0.8125,0.546387,6.49382,25.9843,7.308523e-06
-0.2625,0.8375,0.546387,6.8786,20.2914,5.707303e-06
-0.2625,0.8625,0.546387,7.28618,15.1189,4.252434e-06
-0.2625,0.8875,0.546387,7.71792,14.3174,4.026994e-06
-0.2625,0.9125,0.546387,8.17523,12.0338,3.384709e-06
-0.2625,0.9375,0.546387,8.65964,6.24316,1.755992e-06
-0.2625,0.9625,0.546387,9.17276,3.03978,8.549891e-07
-0.2625,0.9875,0.546387,9.71628,4.21095,1.184401e-06
-0.2625,1.0125,0.546387,10.292,0.890649,2.505099e-07
-0.2625,1.0375,0.546387,10.9018,0.681619,1.917167e-07
-0.2625,1.0625,0.546387,11.5478,0.721714,2.029941e-07
-0.2625,1.0875,0.546387,12.2321,0.721714,2.029941e-07
-0.2625,1.1125,0.546387,12.9569,0.850778,2.392956e-07
-0.2625,1.1875,0.546387,15.3993,0.51551,1.449958e-07
-0.2625,1.2125,0.546387,16.3117,0.212269,5.970415e-08
-0.2375,-1.4625,0.578762,0.0344747,0.207389,5.833164e-08
-0.2375,-1.3625,0.578762,0.043401,0.207389,5.833164e-08
-0.2375,-1.2875,0.578762,0.0515822,0.097712,2.748314e-08
-0.2375,-1.2625,0.578762,0.0546387,0.312267,8.783021e-08
-0.2375,-1.2125,0.578762,0.0613056,0.236279,6.645729e-08
-0.2375,-1.1875,0.578762,0.0649382,0.248705,6.995241e-08
-0.2375,-1.1625,0.578762,0.068786,0.721714,2.029941e-07
-0.2375,-1.1375,0.578762,0.0728618,0.116405,3.274099e-08
-0.2375,-1.1125,0.578762,0.0771792,0.0751785,2.114522e-08
-0.2375,-1.0875,0.578762,0.0817523,0.393321,1.106280e-07
-0.2375,-1.0625,0.578762,0.0865964,0.290345,8.166430e-08
-0.2375,-1.0375,0.578762,0.0917276,0.962285,2.706588e-07
-0.2375,-0.9875,0.578762,0.10292,0.219446,6.172271e-08
-0.2375,-0.9625,0.578762,0.109018,0.794257,2.233981e-07
-0.2375,-0.9375,0.578762,0.115478,0.871034,2.449929e-07
-0.2375,-0.9125,0.578762,0.122321,0.0364502,1.025223e-08
-0.2375,-0.8625,0.578762,0.137246,0.116405,3.274099e-08
-0.2375,-0.8375,0.578762,0.145378,0.0751785,2.114522e-08
-0.2375,-0.8125,0.578762,0.153993,0.0364502,1.025223e-08
-0.2375,-0.7875,0.578762,0.163117,0.160381,4.510980e-08
-0.2375,-0.7625,0.578762,0.172783,0.207389,5.833164e-08
-0.2375,-0.7375,0.578762,0.183021,0.0751785,2.114522e-08
-0.2375,-0.7125,0.578762,0.193865,0.0364502,1.025223e-08
-0.2375,-0.6625,0.578762,0.21752,0.162548,4.571939e-08
-0.2375,-0.6375,0.578762,0.230409,0.388018,1.091366e-07
-0.2375,-0.6125,0.578762,0.244062,0.582027,1.637049e-07
-0.2375,-0.4625,0.578762,0.344747,0.282702,7.951473e-08
-0.2375,-0.4125,0.578762,0.386812,0.236279,6.645729e-08
-0.2375,-0.3875,0.578762,0.409732,2.4102,6.779096e-07
-0.2375,-0.3625,0.578762,0.43401,3.01181,8.471206e-07
-0.2375,-0.3375,0.578762,0.459727,6.52988,1.836639e-06
-0.2375,-0.3125,0.578762,0.486968,8.20345,2.307356e-06
-0.2375,-0.2875,0.578762,0.515822,12.8066,3.602076e-06
-0.2375,-0.2625,0.578762,0.546387,20.0834,5.648797e-06
-0.2375,-0.2375,0.578762,0.578762,25.8607,7.273759e-06
-0.2375,-0.2125,0.578762,0.613056,47.8291,1.345272e-05
-0.2375,-0.1875,0.578762,0.649382,64.3037,1.808649e-05
-0.2375,-0.1625,0.578762,0.68786,82.792,2.328663e-05
-0.2375,-0.1375,0.578762,0.728618,147.268,4.142161e-05
-0.2375,-0.1125,0.578762,0.771792,228.174,6.417777e-05
-0.2375,-0.0875,0.578762,0.817523,303.62,8.539821e-05
-0.2375,-0.0625,0.578762,0.865964,324.201,9.118692e-05
-0.2375,-0.0375,0.578762,0.917276,376.508,1.058992e-04
-0.2375,-0.0125,0.578762,0.971628,351.414,9.884103e-05
-0.2375,0.0125,0.578762,1.0292,337.482,9.492231e-05
-0.2375,0.0375,0.578762,1.09018,293.572,8.257200e-05
-0.2375,0.0625,0.578762,1.15478,277.483,7.804660e-05
-0.2375,0.0875,0.578762,1.22321,277.07,7.793064e-05
-0.2375,0.1125,0.578762,1.29569,304.434,8.562724e-05
-0.2375,0.1375,0.578762,1.37246,301.198,8.471693e-05
-0.2375,0.1625,0.578762,1.45378,282.396,7.942871e-05
-0.2375,0.1875,0.578762,1.53993,258.829,7.279994e-05
-0.2375,0.2125,0.578762,1.63117,302.728,8.514718e-05
-0.2375,0.2375,0.578762,1.72783,256.949,7.227125e-05
-0.2375,0.2625,0.578762,1.83021,255.106,7.175295e-05
-0.2375,0.2875,0.578762,1.93865,255.106,7.175295e-05
-0.2375,0.3125,0.578762,2.05353,211.002,5.934772e-05
-0.2375,0.3375,0.578762,2.1752,220.365,6.198139e-05
-0.2375,0.3625,0.578762,2.30409,205.688,5.785331e-05
-0.2375,0.3875,0.578762,2.44062,194.055,5.458129e-05
-0.2375,0.4125,0.578762,2.58523,173.704,4.885705e-05
-0.2375,0.4375,0.578762,2.73842,154.909,4.357082e-05
-0.2375,0.4625,0.578762,2.90068,141.27,3.973457e-05
-0.2375,0.4875,0.578762,3.07256,124.071,3.489702e-05
-0.2375,0.5125,0.578762,3.25462,112.831,3.173547e-05
-0.2375,0.5375,0.578762,3.44747,93.3568,2.625817e-05
-0.2375,0.5625,0.578762,3.65174,109.077,3.067982e-05
-0.2375,0.5875,0.578762,3.86812,86.8354,2.442391e-05
-0.2375,0.6125,0.578762,4.09732,70.4399,1.981239e-05
-0.2375,0.6375,0.578762,4.3401,78.7692,2.215515e-05
-0.2375,0.6625,0.578762,4.59727,64.9858,1.827835e-05
-0.2375,0.6875,0.578762,4.86968,59.0017,1.659521e-05
-0.2375,0.7125,0.578762,5.15822,40.888,1.150042e-05
-0.2375,0.7375,0.578762,5.46387,39.2411,1.103722e-05
-0.2375,0.7625,0.578762,5.78762,33.9354,9.544900e-06
-0.2375,0.7875,0.578762,6.13056,33.4869,9.418754e-06
-0.2375,0.8125,0.578762,6.49382,19.0205,5.349846e-06
-0.2375,0.8375,0.578762,6.8786,16.7521,4.711798e-06
-0.2375,0.8625,0.578762,7.28618,18.474,5.196130e-06
-0.2375,0.8875,0.578762,7.71792,14.0237,3.944400e-06
-0.2375,0.9125,0.578762,8.17523,8.5485,2.404409e-06
-0.2375,0.9375,0.578762,8.65964,6.87676,1.934204e-06
-0.2375,0.9625,0.578762,9.17276,4.01263,1.128618e-06
-0.2375,0.9875,0.578762,9.71628,4.3619,1.226856e-06
-0.2375,1.0125,0.578762,10.292,2.74763,7.728171e-07
-0.2375,1.0375,0.578762,10.9018,1.60393,4.511333e-07
-0.2375,1.1125,0.578762,12.9569,0.252527,7.102750e-08
-0.2125,-1.2375,0.613056,0.0578762,0.51551,1.449958e-07
-0.2125,-1.2125,0.613056,0.0613056,0.331823,9.333062e-08
-0.2125,-1.1625,0.613056,0.068786,0.124433,3.499898e-08
-0.2125,-1.0875,0.613056,0.0817523,0.925274,2.602489e-07
-0.2125,-1.0625,0.613056,0.0865964,0.817943,2.300600e-07
-0.2125,-1.0375,0.613056,0.0917276,0.384914,1.082635e-07
-0.2125,-1.0125,0.613056,0.0971628,0.331823,9.333062e-08
-0.2125,-0.9625,0.613056,0.109018,0.0751785,2.114522e-08
-0.2125,-0.9375,0.613056,0.115478,0.529257,1.488623e-07
-0.2125,-0.9125,0.613056,0.122321,0.160381,4.510980e-08
-0.2125,-0.6625,0.613056,0.21752,0.0308425,8.674962e-09
-0.2125,-0.6375,0.613056,0.230409,0.0751785,2.114522e-08
-0.2125,-0.6125,0.613056,0.244062,0.116405,3.274099e-08
-0.2125,-0.5875,0.613056,0.258523,0.171837,4.833193e-08
-0.2125,-0.5625,0.613056,0.273842,0.712804,2.004880e-07
-0.2125,-0.4125,0.613056,0.386812,0.582027,1.637049e-07
-0.2125,-0.3875,0.613056,0.409732,0.508901,1.431369e-07
-0.2125,-0.3625,0.613056,0.43401,1.45413,4.089974e-07
-0.2125,-0.3375,0.613056,0.459727,2.12476,5.976252e-07
-0.2125,-0.3125,0.613056,0.486968,2.04573,5.753961e-07
-0.2125,-0.2875,0.613056,0.515822,5.33239,1.499824e-06
-0.2125,-0.2625,0.613056,0.546387,13.6438,3.837533e-06
-0.2125,-0.2375,0.613056,0.578762,14.1977,3.993348e-06
-0.2125,-0.2125,0.613056,0.613056,28.4855,8.012016e-06
-0.2125,-0.1875,0.613056,0.649382,37.8275,1.063961e-05
-0.2125,-0.1625,0.613056,0.68786,42.4333,1.193506e-05
-0.2125,-0.1375,0.613056,0.728618,64.9094,1.825685e-05
-0.2125,-0.1125,0.613056,0.771792,99.7812,2.806513e-05
-0.2125,-0.0875,0.613056,0.817523,169.66,4.771973e-05
-0.2125,-0.0625,0.613056,0.865964,242.563,6.822487e-05
-0.2125,-0.0375,0.613056,0.917276,242.29,6.814801e-05
-0.2125,-0.0125,0.613056,0.971628,223.899,6.297526e-05
-0.2125,0.0125,0.613056,1.0292,236.025,6.638589e-05
-0.2125,0.0375,0.613056,1.09018,215.517,6.061786e-05
-0.2125,0.0625,0.613056,1.15478,214.031,6.019986e-05
-0.2125,0.0875,0.613056,1.22321,212.545,5.978187e-05
