# In situ Chl-a and CDOM shared by Raphe Kudela (UCSC), expressed in
# the units of Dutkiewicz et al. (2018) Fig. 10a.
# source: field  = CDOM_TChla.csv (789 Pacific/Arctic samples, 2010-2017;
#                  distinct near-surface samples, Chl-a by HPLC --
#                  R. Kudela via Q&A in claude_prompts/dutkiewicz_priors.md)
#         GLORIA = GLORIA_meta_and_lab.csv (Lehmann et al. 2023), rows with
#                  both Chla and aCDOM440
# Chl in mg m-3 (as reported);
# CDOM (mmol C m-3) = aCDOM440 * exp(-0.021*10) / 0.18
#   (shift to 450 nm with the Darwin spectral slope, then invert ccdom(450))
# QC: rows with non-positive Chl or aCDOM440 dropped.
# Written by robust/dutkiewicz2018_fig10.py.
source,Chl,aCDOM440,CDOM
GLORIA,4.58256,0.817693,3.68227
GLORIA,4.70024,0.807936,3.63834
GLORIA,3.35233,0.854502,3.84803
GLORIA,1.136,0.0696107,0.313474
GLORIA,1.30613,0.079828,0.359485
GLORIA,1.15908,0.189533,0.853513
GLORIA,1.99863,0.135837,0.611706
GLORIA,1.42127,0.135168,0.608693
GLORIA,1.6593,0.0536186,0.241458
GLORIA,59.48,0.309534,1.39391
GLORIA,46.295,0.401004,1.80582
GLORIA,42.0784,0.511795,2.30474
GLORIA,42.0866,0.747324,3.36538
GLORIA,36.6545,0.41971,1.89006
GLORIA,37.4828,0.413938,1.86406
GLORIA,349.65,0.528874,2.38165
GLORIA,704.974,1.00061,4.50597
GLORIA,83.4949,0.80447,3.62273
GLORIA,199.662,0.395184,1.77961
GLORIA,58.6886,0.612763,2.75942
GLORIA,55.8424,1.5947,7.18131
GLORIA,55.3903,1.778,8.00678
GLORIA,19.09,0.357617,1.61044
GLORIA,40.99,0.513746,2.31352
GLORIA,16,0.336777,1.51659
GLORIA,2.96,0.339697,1.52974
GLORIA,4.37,0.340797,1.53469
GLORIA,6.88,0.361791,1.62923
GLORIA,3.79,0.2908,1.30954
GLORIA,12.6,0.42677,1.92185
GLORIA,9.42,0.374149,1.68488
GLORIA,7.68,0.293913,1.32356
GLORIA,9.7,0.184457,0.830657
GLORIA,5.71,0.206402,0.929477
GLORIA,5.9,0.151797,0.68358
GLORIA,6.06,0.156811,0.706158
GLORIA,2.9,0.218664,0.984699
GLORIA,5.34,0.15916,0.716737
GLORIA,10.5,0.13914,0.626583
GLORIA,8.57,0.139399,0.62775
GLORIA,44.8,0.255647,1.15124
GLORIA,5.98,0.143893,0.647987
GLORIA,17,0.0573319,0.258179
GLORIA,42.6,0.465707,2.09719
GLORIA,32.6,0.408502,1.83958
GLORIA,42.3,0.438813,1.97608
GLORIA,32.8,0.392161,1.766
GLORIA,69,0.419582,1.88948
GLORIA,13.2,0.271395,1.22216
GLORIA,50.1,0.329419,1.48345
GLORIA,19.9,0.286375,1.28962
GLORIA,97.3224,0.240495,1.08301
GLORIA,49.5216,0.183044,0.824293
GLORIA,58.356,0.190317,0.857044
GLORIA,37.7712,0.173414,0.780928
GLORIA,2.8196,0.164134,0.739135
GLORIA,2.43747,0.149627,0.673808
GLORIA,0.99057,0.0824113,0.371118
GLORIA,2.37811,0.100847,0.454137
GLORIA,0.93121,0.0710205,0.319823
GLORIA,2.47086,0.1282,0.577318
GLORIA,2.18148,0.153409,0.690839
GLORIA,0.56392,0.0708156,0.3189
GLORIA,7.8281,0.282924,1.27408
GLORIA,14.2835,0.237551,1.06975
GLORIA,12.2801,0.202383,0.911382
GLORIA,0.56392,0.0921426,0.414941
GLORIA,0.99799,0.112275,0.505602
GLORIA,1.25769,0.112584,0.506992
GLORIA,0.7049,0.0940091,0.423346
GLORIA,0.47117,0.0847895,0.381828
GLORIA,0.51569,0.0943778,0.425007
GLORIA,0.67151,0.0522884,0.235468
GLORIA,0.58618,0.0436344,0.196497
GLORIA,0.41181,0.0778881,0.350749
GLORIA,0.97944,0.0930307,0.41894
GLORIA,0.61586,0.048063,0.21644
GLORIA,0.61215,0.0436764,0.196685
GLORIA,0.40068,0.0470416,0.21184
GLORIA,5.0456,0.101349,0.456399
GLORIA,1.03509,0.0490742,0.220993
GLORIA,0.53795,0.0367408,0.165453
GLORIA,3.0793,0.0830435,0.373965
GLORIA,3.4503,0.107648,0.484767
GLORIA,0.56763,0.0538834,0.24265
GLORIA,0.93492,0.0524779,0.236321
GLORIA,0.94976,0.0525916,0.236833
GLORIA,1.73628,0.0808844,0.364242
GLORIA,1.06106,0.0656016,0.29542
GLORIA,1.23914,0.0665302,0.299602
GLORIA,2.32988,0.0865262,0.389649
GLORIA,2.26681,0.101335,0.456336
GLORIA,1.32447,0.0666007,0.299919
GLORIA,2.61184,0.0735577,0.331248
GLORIA,0.95718,0.0570369,0.256851
GLORIA,0.86072,0.0600436,0.270391
GLORIA,1.19833,0.0581056,0.261664
GLORIA,2.50054,0.073925,0.332902
GLORIA,0.90153,0.051395,0.231444
GLORIA,1.21688,0.0502746,0.226399
GLORIA,1.91065,0.0730283,0.328864
GLORIA,2.21116,0.0790374,0.355925
GLORIA,1.14639,0.068074,0.306554
GLORIA,1.42464,0.0757893,0.341298
GLORIA,1.18349,0.0672579,0.302879
GLORIA,1.39496,0.058354,0.262782
GLORIA,9.861,0.368538,1.65962
GLORIA,9.832,0.341726,1.53887
GLORIA,9.512,0.347672,1.56565
GLORIA,8.977,0.347546,1.56508
GLORIA,17.5,0.347463,1.56471
GLORIA,16.819,0.349789,1.57519
GLORIA,36.938,0.515015,2.31924
GLORIA,24.182,0.470117,2.11705
GLORIA,19.121,0.506004,2.27866
GLORIA,4.746,0.384454,1.73129
GLORIA,3.713,0.337061,1.51787
GLORIA,3.174,0.404892,1.82333
GLORIA,4.152,0.325907,1.46764
GLORIA,4.405,0.405233,1.82487
GLORIA,5.498,0.397747,1.79115
GLORIA,5.079,0.398714,1.79551
GLORIA,7.672,0.421361,1.89749
GLORIA,8.553,0.345238,1.55469
GLORIA,6.491,0.323067,1.45485
GLORIA,6.864,0.331608,1.49331
GLORIA,9.592,0.321744,1.44889
GLORIA,10.495,0.390358,1.75788
GLORIA,10.347,0.319949,1.44081
GLORIA,11.065,0.345943,1.55787
GLORIA,10.078,0.349063,1.57191
GLORIA,9.104,0.395175,1.77957
GLORIA,16.545,0.327686,1.47565
GLORIA,18.957,0.357253,1.6088
GLORIA,12.778,0.340372,1.53278
GLORIA,16.138,0.38064,1.71411
GLORIA,0.68482,0.289871,1.30536
GLORIA,1.20107,0.318033,1.43218
GLORIA,3.187,0.52635,2.37028
GLORIA,3.74606,0.655176,2.95042
GLORIA,0.56348,0.282091,1.27033
GLORIA,1.16405,0.397849,1.79161
GLORIA,0.83347,0.207939,0.9364
GLORIA,0.90041,0.279911,1.26051
GLORIA,0.45169,0.092762,0.41773
GLORIA,0.65438,0.120659,0.543357
GLORIA,0.70763,0.164428,0.74046
GLORIA,0.78508,0.256232,1.15388
GLORIA,0.84299,0.263463,1.18644
GLORIA,0.66422,0.237877,1.07122
GLORIA,0.47208,0.205775,0.926655
GLORIA,0.4624,0.246189,1.10865
GLORIA,0.829,0.327312,1.47397
GLORIA,6.07353,1.07325,4.83311
GLORIA,1.34852,0.98515,4.43637
GLORIA,0.31236,0.56041,2.52366
GLORIA,0.77599,0.080376,0.361953
GLORIA,0.48478,0.146972,0.661851
GLORIA,0.5792,0.071516,0.322054
GLORIA,0.91349,0.106033,0.477493
GLORIA,1.07244,0.235202,1.05917
GLORIA,0.8066,7.47257,33.6508
GLORIA,0.44486,0.599338,2.69897
GLORIA,0.32597,0.202489,0.911858
GLORIA,0.29905,0.15879,0.71507
GLORIA,0.60449,0.303628,1.36731
GLORIA,1.03938,0.622849,2.80484
GLORIA,0.42368,0.599338,2.69897
GLORIA,5.25888,1.15402,5.19685
GLORIA,7.98159,0.950288,4.27938
GLORIA,1.46368,0.143852,0.647801
GLORIA,0.65991,0.163463,0.736114
GLORIA,0.91699,0.16932,0.76249
GLORIA,0.67409,0.16936,0.76267
GLORIA,1.5424,1.13804,5.12486
GLORIA,0.70038,0.688806,3.10186
GLORIA,0.58791,0.235422,1.06016
GLORIA,0.47712,0.234954,1.05806
GLORIA,0.28498,0.330296,1.4874
GLORIA,4.18777,1.18992,5.35852
GLORIA,1.70598,0.303865,1.36838
GLORIA,0.95911,0.2268,1.02134
GLORIA,0.67806,0.211109,0.950676
GLORIA,1.14027,0.189747,0.854477
GLORIA,0.99449,0.392985,1.76971
GLORIA,1.40902,0.547696,2.46641
GLORIA,9.40502,0.760145,3.42312
GLORIA,2.49303,0.312737,1.40833
GLORIA,1.4507,0.152615,0.687263
GLORIA,1.77948,0.1407,0.633607
GLORIA,2.39048,0.199481,0.898312
GLORIA,1.81641,0.228605,1.02946
GLORIA,4.49281,0.760145,3.42312
GLORIA,0.61521,0.694489,3.12745
GLORIA,1.36689,0.290296,1.30727
GLORIA,0.63758,0.193758,0.87254
GLORIA,0.64419,0.130605,0.588146
GLORIA,0.77098,0.182578,0.822194
GLORIA,1.13907,0.266012,1.19792
GLORIA,1.16387,0.448425,2.01937
GLORIA,6.99832,0.696716,3.13748
GLORIA,3.34264,0.485423,2.18598
GLORIA,1.47454,0.297637,1.34033
GLORIA,0.7656,0.142599,0.642158
GLORIA,0.8724,0.161408,0.72686
GLORIA,1.09591,0.300625,1.35379
GLORIA,1.20256,0.397023,1.78789
GLORIA,2.39077,0.427399,1.92468
GLORIA,0.8368,0.299106,1.34695
GLORIA,0.44,0.061613,0.277458
GLORIA,0.47159,0.047218,0.212634
GLORIA,0.37343,0.041516,0.186957
GLORIA,0.31721,0.050506,0.227441
GLORIA,0.61814,0.146549,0.659946
GLORIA,3.58068,0.548379,2.46949
GLORIA,3.5705,0.498003,2.24263
GLORIA,0.9903,0.310925,1.40017
GLORIA,0.34053,0.040904,0.184201
GLORIA,0.55353,0.144384,0.650197
GLORIA,0.78689,0.23546,1.06033
GLORIA,2.51175,0.494945,2.22886
GLORIA,1.53713,0.47759,2.15071
GLORIA,5.225,0.384627,1.73207
GLORIA,5.542,0.385135,1.73436
GLORIA,8.069,0.362062,1.63045
GLORIA,15.503,0.382853,1.72408
GLORIA,9.825,0.391524,1.76313
GLORIA,10.747,0.377796,1.70131
GLORIA,28.181,0.404084,1.81969
GLORIA,13.946,0.469632,2.11487
GLORIA,19.198,0.57135,2.57293
GLORIA,10.179,0.815717,3.67337
GLORIA,10.798,0.448415,2.01932
GLORIA,0.737,0.108268,0.487559
GLORIA,6.792,0.299942,1.35071
GLORIA,6.909,0.266831,1.20161
GLORIA,4.057,0.25424,1.14491
GLORIA,4.12,0.222219,1.00071
GLORIA,5.841,0.265286,1.19465
GLORIA,19.85,0.435152,1.9596
GLORIA,19.995,0.645398,2.90638
GLORIA,32.427,0.610533,2.74938
GLORIA,19.913,0.549041,2.47247
GLORIA,22.777,0.582426,2.62281
GLORIA,44.771,0.626251,2.82016
GLORIA,95.338,0.608698,2.74111
GLORIA,15.25,0.576941,2.59811
GLORIA,14.761,0.72301,3.25589
GLORIA,13.221,0.51413,2.31526
GLORIA,14.924,0.501837,2.25989
GLORIA,27.341,0.607937,2.73769
GLORIA,19.705,0.577017,2.59845
GLORIA,33.296,0.587367,2.64506
GLORIA,6.339,0.505591,2.2768
GLORIA,5.144,0.439077,1.97727
GLORIA,9.436,0.493872,2.22403
GLORIA,18.256,0.506241,2.27973
GLORIA,16.391,0.620128,2.79259
GLORIA,22.31,0.583896,2.62943
GLORIA,6.393,0.566714,2.55205
GLORIA,8.186,0.633897,2.85459
GLORIA,4.673,0.45302,2.04006
GLORIA,6.122,0.426336,1.9199
GLORIA,8.458,0.642421,2.89298
GLORIA,36.599,0.671379,3.02338
GLORIA,6.9621,0.407388,1.83457
GLORIA,8.8714,0.359862,1.62055
GLORIA,7.3286,0.304168,1.36974
GLORIA,7.02,0.372982,1.67963
GLORIA,5.7086,0.26936,1.213
GLORIA,4.9179,0.298877,1.34592
GLORIA,4.3393,0.291228,1.31147
GLORIA,0.7714,0.136463,0.614529
GLORIA,1.1475,0.193395,0.870906
GLORIA,4.1464,0.238682,1.07484
GLORIA,7.1357,0.247817,1.11598
GLORIA,2.608,0.218137,0.982326
GLORIA,0.8438,0.186986,0.842043
GLORIA,1.2784,0.178289,0.802881
GLORIA,3.9886,0.290741,1.30928
GLORIA,1.9176,0.156937,0.706726
GLORIA,2.1861,0.19038,0.857329
GLORIA,1.6491,0.208229,0.937706
GLORIA,1.304,0.15928,0.717276
GLORIA,4.2955,0.180864,0.814476
GLORIA,1.9176,0.198013,0.8917
GLORIA,3.1065,0.254133,1.14442
GLORIA,3.3366,0.309778,1.395
GLORIA,2.25288,0.16305,0.734255
GLORIA,4.44403,0.153691,0.692107
GLORIA,1.89166,0.610754,2.75038
GLORIA,0.804833,0.356419,1.60504
GLORIA,0.839163,0.168994,0.761024
GLORIA,0.545903,0.341997,1.5401
GLORIA,1.23786,0.35427,1.59536
GLORIA,1.06624,0.1378,0.620546
GLORIA,1.43,0.776608,3.49726
GLORIA,0.53789,0.357976,1.61205
GLORIA,1.35667,0.677368,3.05036
GLORIA,1.85693,0.432685,1.94849
GLORIA,2.10319,0.309993,1.39598
GLORIA,2.73614,0.182505,0.821866
GLORIA,2.90114,0.612733,2.75929
GLORIA,3.06293,0.193793,0.872697
GLORIA,2.74296,0.211524,0.952545
GLORIA,3.34325,0.442149,1.99111
GLORIA,3.16174,0.46103,2.07613
GLORIA,2.69035,0.445134,2.00455
GLORIA,2.17719,0.348106,1.56761
GLORIA,5.11636,0.0963157,0.433733
GLORIA,5.77851,0.390866,1.76017
GLORIA,0.649558,0.315892,1.42254
GLORIA,2.35313,0.112341,0.505898
GLORIA,4.45206,0.7895,3.55531
GLORIA,1.67616,0.246979,1.11221
GLORIA,6.24475,0.109211,0.491802
GLORIA,1.17001,0.319366,1.43818
GLORIA,1.233,0.249583,1.12393
GLORIA,1.05753,0.239115,1.07679
GLORIA,2.67283,0.408512,1.83963
GLORIA,2.45416,0.26154,1.17778
GLORIA,1.79,0.131533,0.592325
GLORIA,1.91859,0.744399,3.35221
GLORIA,1.70548,0.681651,3.06964
GLORIA,1.34036,0.777428,3.50095
GLORIA,3.03294,0.219036,0.986373
GLORIA,1.66504,0.4849,2.18363
GLORIA,1.28803,0.517969,2.33254
GLORIA,3.2592,0.486413,2.19044
GLORIA,0.6071,0.0638374,0.287476
GLORIA,1.14504,0.142942,0.643701
GLORIA,0.4966,0.0691313,0.311315
GLORIA,0.30363,0.0530915,0.239084
GLORIA,0.31355,0.033581,0.151224
GLORIA,0.24867,0.0237307,0.106865
GLORIA,0.22591,0.0230165,0.103649
GLORIA,0.2157,0.0180293,0.0811905
GLORIA,0.21507,0.0180665,0.0813579
GLORIA,0.25175,0.0213002,0.0959202
GLORIA,1.1249,0.107664,0.484839
GLORIA,1.1617,0.124673,0.561432
GLORIA,1.1622,0.104863,0.472222
GLORIA,0.9366,0.0869256,0.391448
GLORIA,1.0259,0.105499,0.475086
GLORIA,0.7781,0.116651,0.525307
GLORIA,2.1856,0.132508,0.596716
GLORIA,0.7947,0.086947,0.391544
GLORIA,0.3014,0.0600368,0.270361
GLORIA,0.2654,0.0352123,0.15857
GLORIA,0.277,0.0182908,0.082368
GLORIA,0.2286,0.0175641,0.0790953
GLORIA,0.1905,0.0102702,0.0462494
GLORIA,0.1787,0.00859825,0.03872
GLORIA,0.1855,0.0124403,0.0560217
GLORIA,0.1626,0.0130958,0.0589735
GLORIA,0.172,0.00584542,0.0263234
GLORIA,0.1808,0.00751886,0.0338593
GLORIA,0.1947,0.0112435,0.0506324
GLORIA,0.1474,0.00898087,0.0404431
GLORIA,0.149,0.00699296,0.031491
GLORIA,0.1794,0.00753115,0.0339146
GLORIA,0.1735,0.00963166,0.0433737
GLORIA,0.1541,0.0156118,0.0703037
GLORIA,0.1946,0.0176629,0.0795404
GLORIA,0.2073,0.0102333,0.046083
GLORIA,0.2182,0.00946912,0.0426418
GLORIA,0.4976,0.113698,0.512012
GLORIA,0.1535,0.00992527,0.0446959
GLORIA,0.1996,0.0801697,0.361024
GLORIA,0.1976,0.016987,0.0764964
GLORIA,0.1607,0.0106813,0.0481007
GLORIA,0.2179,0.0489719,0.220532
GLORIA,0.1722,0.00646546,0.0291156
GLORIA,0.219,0.0399927,0.180097
GLORIA,1.8616,0.16183,0.728759
GLORIA,0.4183,0.0391312,0.176217
GLORIA,0.2395,0.035189,0.158465
GLORIA,0.1614,0.0600921,0.270609
GLORIA,0.2832,0.0346165,0.155887
GLORIA,0.2205,0.0379264,0.170792
GLORIA,0.2441,0.0420688,0.189446
GLORIA,0.2664,0.0422946,0.190463
GLORIA,0.2011,0.0448812,0.202111
GLORIA,0.3411,0.0453289,0.204127
GLORIA,0.7717,0.0513226,0.231118
GLORIA,1.2789,0.0580176,0.261267
GLORIA,1.1869,0.0618959,0.278733
GLORIA,2.59917,0.0955221,0.43016
GLORIA,0.24757,0.0140649,0.0633377
GLORIA,0.13261,0.0124145,0.0559053
GLORIA,0.1981,0.0140987,0.0634897
GLORIA,0.11675,0.0121363,0.0546526
GLORIA,0.20558,0.0214103,0.096416
GLORIA,0.23899,0.0156987,0.0706949
GLORIA,0.25779,0.0172251,0.077569
GLORIA,0.1675,0.0159861,0.0719894
GLORIA,1.93995,0.0479255,0.21582
GLORIA,0.54535,0.0279578,0.125901
GLORIA,0.49402,0.0311949,0.140478
GLORIA,0.26748,0.0358393,0.161393
GLORIA,0.18557,0.0254676,0.114687
GLORIA,0.13134,0.0189217,0.0852091
GLORIA,0.0859,0.0256994,0.115731
GLORIA,0.08626,0.020545,0.0925192
GLORIA,0.09117,0.0136311,0.0613841
GLORIA,0.08673,0.0156001,0.0702511
GLORIA,0.07616,0.0163159,0.0734744
GLORIA,0.09714,0.0217267,0.0978405
GLORIA,0.07083,0.0134914,0.0607553
GLORIA,0.0692,0.0166555,0.0750037
GLORIA,2.3212,0.0615447,0.277151
GLORIA,1.75438,0.0370788,0.166975
GLORIA,0.47882,0.0208428,0.0938601
GLORIA,0.39084,0.0172584,0.0777188
GLORIA,0.27855,0.0145162,0.0653701
GLORIA,0.13886,0.012336,0.0555519
GLORIA,0.13014,0.0119587,0.053853
GLORIA,0.09992,0.0124073,0.0558732
GLORIA,0.11895,0.0193637,0.0871994
GLORIA,0.12895,0.00784632,0.0353339
GLORIA,0.41014,0.0319122,0.143709
GLORIA,0.1896,0.0201205,0.0906077
GLORIA,0.13696,0.0217051,0.0977433
GLORIA,0.14292,0.0215991,0.0972661
GLORIA,0.09863,0.00937036,0.0421971
GLORIA,1.26212,0.0726362,0.327099
GLORIA,1.0038,0.062569,0.281764
GLORIA,0.64448,0.0421773,0.189935
GLORIA,0.19696,0.0174654,0.0786508
GLORIA,0.14884,0.0105792,0.0476408
GLORIA,0.10217,0.0112704,0.0507536
GLORIA,0.10859,0.0177051,0.0797302
GLORIA,0.11153,0.0101176,0.0455618
GLORIA,0.1074,0.0107334,0.0483349
GLORIA,0.10639,0.00776825,0.0349823
GLORIA,0.15028,0.0111287,0.0501153
GLORIA,0.20367,0.00707677,0.0318684
GLORIA,0.31637,0.0192384,0.0866352
GLORIA,0.46518,0.0233854,0.10531
GLORIA,0.11777,0.0117789,0.0530434
GLORIA,0.10783,0.00922252,0.0415313
GLORIA,0.1143,0.0153441,0.0690983
GLORIA,0.09354,0.0105348,0.0474409
GLORIA,0.10567,0.00253293,0.0114064
GLORIA,1.08219,0.0628305,0.282941
GLORIA,0.43122,0.0411832,0.185458
GLORIA,0.09885,0.0228634,0.10296
GLORIA,0.08972,0.0177088,0.079747
GLORIA,0.09597,0.0118796,0.0534969
GLORIA,0.0953,0.0103047,0.0464046
GLORIA,0.11581,0.0126103,0.0567872
GLORIA,0.14932,0.0144412,0.0650321
GLORIA,0.69945,0.037248,0.167737
GLORIA,1.89699,0.0746857,0.336328
GLORIA,0.14368,0.00661973,0.0298103
GLORIA,0.13184,0.00721801,0.0325045
GLORIA,0.12257,0.00942471,0.0424418
GLORIA,0.23015,0.0118442,0.0533374
GLORIA,0.45629,0.0174173,0.0784346
GLORIA,0.35828,0.0254803,0.114744
GLORIA,0.13615,0.00963361,0.0433825
GLORIA,0.12756,0.00758556,0.0341596
GLORIA,0.12347,0.00663254,0.0298679
GLORIA,0.1017,0.0049004,0.0220677
GLORIA,0.10875,0.00621992,0.0280098
GLORIA,3.23104,0.0936367,0.421669
GLORIA,1.30701,0.0885044,0.398557
GLORIA,0.60118,0.0522946,0.235495
GLORIA,0.33398,0.0155493,0.0700225
GLORIA,0.18236,0.0141259,0.0636122
GLORIA,0.15002,0.018355,0.0826572
GLORIA,0.14291,0.0129764,0.0584358
GLORIA,2.75916,0.199962,0.900479
GLORIA,1.12979,0.181201,0.815992
GLORIA,2.91366,0.467215,2.10398
GLORIA,2.80482,0.380834,1.71499
GLORIA,0.86637,0.0586491,0.264111
GLORIA,0.83663,0.0293492,0.132167
GLORIA,2.57719,0.443951,1.99922
GLORIA,4.36515,0.805993,3.62958
GLORIA,3.25227,0.163387,0.735772
GLORIA,0.96691,0.111904,0.503929
GLORIA,0.64526,0.186194,0.838479
GLORIA,0.21642,0.0293044,0.131965
GLORIA,2.59599,0.243677,1.09734
GLORIA,3.06794,0.15689,0.706516
GLORIA,1.03136,0.0739964,0.333224
GLORIA,0.60946,0.0474199,0.213543
GLORIA,0.39443,0.0347187,0.156347
GLORIA,0.53541,0.0270677,0.121893
GLORIA,0.2776,0.0147935,0.0666186
GLORIA,0.12246,0.0101339,0.0456352
GLORIA,0.13777,0.0152885,0.0688478
GLORIA,0.14052,0.0137309,0.0618337
GLORIA,0.12062,0.013664,0.0615322
GLORIA,0.13538,0.0166882,0.0751509
GLORIA,1.503,0.0812196,0.365752
GLORIA,0.23835,0.0206235,0.0928727
GLORIA,0.9002,0.112565,0.506909
GLORIA,1.2062,0.105876,0.476786
GLORIA,0.28167,0.0370578,0.16688
GLORIA,1.241,0.110779,0.498863
GLORIA,0.37561,0.0371618,0.167349
GLORIA,0.55416,0.0385894,0.173778
GLORIA,1.3808,0.102207,0.460262
GLORIA,1.49648,0.0672664,0.302917
GLORIA,130.165,2.18438,9.8368
GLORIA,0.14117,0.0153443,0.069099
GLORIA,0.09582,0.0117296,0.0528214
GLORIA,0.14025,0.0168529,0.0758928
GLORIA,4.3769,0.179267,0.807282
GLORIA,2.149,0.0594393,0.26767
GLORIA,0.285,0.0156625,0.0705319
GLORIA,0.3138,0.0380522,0.171359
GLORIA,0.1825,0.0134696,0.060657
GLORIA,0.5964,0.0246307,0.110918
GLORIA,1.1836,0.0672261,0.302736
GLORIA,1.4189,0.0812382,0.365836
GLORIA,5.92589,0.26578,1.19687
GLORIA,3.38186,0.162135,0.730135
GLORIA,2.37899,0.134434,0.605391
GLORIA,3.51405,0.0852789,0.384032
GLORIA,0.80717,0.0271089,0.122078
GLORIA,0.44967,0.0206911,0.0931773
GLORIA,0.16974,0.021462,0.0966485
GLORIA,0.24051,0.0191117,0.0860647
GLORIA,0.29393,0.0256108,0.115332
GLORIA,0.31576,0.0260552,0.117333
GLORIA,0.38418,0.0294229,0.132499
GLORIA,0.5127,0.0363643,0.163757
GLORIA,1.99772,0.148763,0.669914
GLORIA,0.15283,0.0239465,0.107837
GLORIA,0.12798,0.0189114,0.0851629
GLORIA,0.15489,0.021905,0.0986436
GLORIA,7.94139,0.576167,2.59462
GLORIA,10.6912,0.608922,2.74212
GLORIA,6.8033,0.541738,2.43958
GLORIA,20.6203,0.506745,2.282
GLORIA,13.352,0.589245,2.65351
GLORIA,2.95684,0.126193,0.568277
GLORIA,0.92062,0.0997017,0.448981
GLORIA,0.76616,0.0679251,0.305883
GLORIA,2.58353,0.140584,0.633083
GLORIA,1.87055,0.127114,0.572425
GLORIA,1.33534,0.117373,0.52856
GLORIA,2.24032,0.179013,0.806141
GLORIA,1.14852,0.104551,0.47082
GLORIA,0.64746,0.0587572,0.264598
GLORIA,1.0211,0.0508573,0.229023
GLORIA,0.91459,0.0452536,0.203788
GLORIA,0.5477,0.0325062,0.146383
GLORIA,3.57809,0.271268,1.22159
GLORIA,2.21901,0.122235,0.550452
GLORIA,1.77738,0.104777,0.471835
GLORIA,1.50709,0.0750194,0.337831
GLORIA,1.33063,0.0735637,0.331276
GLORIA,0.70658,0.0476268,0.214475
GLORIA,0.80666,0.0537209,0.241918
GLORIA,0.89613,0.0403259,0.181598
GLORIA,19.66,2.48022,11.169
GLORIA,23.5,2.24037,10.0889
GLORIA,26.19,2.09049,9.41398
GLORIA,21.9,1.974,8.88942
GLORIA,27.27,2.3771,10.7047
GLORIA,23,2.60372,11.7252
GLORIA,3.52224,0.237799,1.07087
GLORIA,1.83693,0.123688,0.556999
GLORIA,3.98442,0.155749,0.701374
GLORIA,2.51965,0.115815,0.521542
GLORIA,23.5898,0.55709,2.50871
GLORIA,38.0668,0.504579,2.27224
GLORIA,5.62244,0.462434,2.08245
GLORIA,1.07483,0.218537,0.984125
GLORIA,3.15101,0.253884,1.1433
GLORIA,6.08861,0.313603,1.41223
GLORIA,77.8648,0.565455,2.54638
GLORIA,0.73268,0.094105,0.423778
GLORIA,0.46356,0.085015,0.382843
GLORIA,2.47835,0.41129,1.85214
GLORIA,1.71448,0.98369,4.4298
GLORIA,1.47063,0.663762,2.98908
GLORIA,1.17587,0.152643,0.687389
GLORIA,0.86763,0.088828,0.400014
GLORIA,0.73284,0.0943,0.424656
GLORIA,1.93231,0.264655,1.19181
GLORIA,7.32966,1.42648,6.42381
GLORIA,1.74516,0.099739,0.449149
GLORIA,0.50648,0.0468,0.210752
GLORIA,0.86282,0.041064,0.184921
GLORIA,2.1186,0.390253,1.75741
GLORIA,0.80058,0.041415,0.186502
GLORIA,4.4646,0.116719,0.525614
GLORIA,8.83298,0.701473,3.15891
GLORIA,9.45864,0.69282,3.11994
GLORIA,9.72259,0.739193,3.32877
GLORIA,14.5074,1.24635,5.6126
GLORIA,15.1208,1.12822,5.08064
GLORIA,18.436,1.23465,5.55991
GLORIA,16.8173,1.21799,5.48493
GLORIA,18.2196,0.715592,3.22249
GLORIA,16.6378,0.723867,3.25975
GLORIA,18.9368,0.786388,3.5413
GLORIA,11.4267,0.850373,3.82944
GLORIA,15.1416,0.8834,3.97817
GLORIA,16.3816,0.658687,2.96623
GLORIA,16.1901,0.658801,2.96674
GLORIA,22.002,0.67817,3.05397
GLORIA,5.13275,0.582613,2.62365
GLORIA,4.73106,0.563619,2.53811
GLORIA,9.53817,0.65244,2.9381
GLORIA,9.83485,0.512898,2.30971
GLORIA,12.4552,0.809839,3.6469
GLORIA,9.23349,0.78241,3.52338
GLORIA,16.0655,0.947503,4.26684
GLORIA,6.36186,0.629846,2.83635
GLORIA,5.67155,0.643057,2.89584
GLORIA,10.2845,0.625254,2.81567
GLORIA,11.4196,0.643805,2.89921
GLORIA,21.1763,0.721862,3.25072
GLORIA,6.58366,0.402728,1.81358
GLORIA,2.7374,0.406913,1.83243
GLORIA,3.17772,0.373071,1.68003
GLORIA,3.31459,0.365759,1.6471
GLORIA,3.17675,0.261374,1.17703
GLORIA,2.29314,0.267079,1.20272
GLORIA,6.31202,0.728961,3.28269
GLORIA,10.7195,0.806597,3.6323
GLORIA,14.4819,0.764597,3.44317
GLORIA,8.74233,0.713288,3.21211
GLORIA,4.15967,0.672709,3.02937
GLORIA,4.5142,0.663169,2.98641
GLORIA,6.1532,0.699333,3.14927
GLORIA,6.78069,0.70131,3.15817
GLORIA,8.82707,0.595079,2.67979
GLORIA,9.50233,0.522292,2.35201
GLORIA,9.90542,0.568805,2.56147
GLORIA,11.1519,0.656456,2.95618
GLORIA,6.61821,0.497152,2.2388
GLORIA,6.56718,0.530944,2.39097
GLORIA,7.11847,0.555263,2.50049
GLORIA,3.24293,0.406913,1.83243
